times,Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_675,Triplet_Variability_500,Triplet_Variability_440,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,day,hour
2019-07-16 10:42:57,197,197.446493,0.018787,0.031457,0.038005000000000004,0.052229,0.08125800000000001,0.094669,0.11747200000000001,0.130018,2.047086,0.000699,0.000393,0.0005269999999999999,0.000696,0.001656,0.002049,0.003425,0.004824,0.032524000000000004,1.352363,1.344763,1.399255,1.370118,1.2565899999999999,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.516478,6.500186,20.5,257.470242,0.114753,20:07:2019,9,1.6398,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190716,10:42:57
2019-07-19 10:42:43,200,200.44633100000001,0.033166,0.047581,0.05565,0.073784,0.113107,0.132572,0.165192,0.186426,2.572412,0.000371,0.000389,0.00028,0.000858,0.0017530000000000002,0.002916,0.0029809999999999997,0.008555,0.028095,1.286065,1.381753,1.373831,1.2801129999999998,1.346114,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.49900600000001,6.487988,21.1,258.213593,0.12046199999999999,23:07:2019,9,1.6398,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190719,10:42:43
2019-07-26 10:41:39,207,207.44558999999998,,0.038162,0.046901,0.06632,0.10611400000000001,0.126318,0.158253,0.179143,2.137995,,0.000679,0.000696,0.000596,0.001392,0.002501,0.006371,0.007370999999999999,0.027249000000000002,1.462129,1.457234,1.5107469999999998,1.471637,1.379557,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.461093,6.4616739999999995,21.6,259.94799,0.133784,30:07:2019,8,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190726,10:41:39
2019-07-29 10:41:09,210,210.445243,,0.037456,0.047185000000000005,0.070768,0.119651,0.14557,0.1829,0.20742,1.9725849999999998,,0.001155,0.0010539999999999998,0.001853,0.003776,0.004639,0.0064340000000000005,0.003019,0.039068,1.6591740000000001,1.5459049999999999,1.6905709999999998,1.6762130000000002,1.398109,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.405401,6.423396,20.9,260.691296,0.139493,02:08:2019,8,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190729,10:41:09
2019-08-03 10:39:38,215,215.44419,,0.08086900000000001,0.096182,0.13286900000000001,0.207186,0.24614699999999998,0.302194,0.336395,2.4669,,0.0008230000000000001,0.001472,0.001796,0.003146,0.004254,0.012128,0.014441999999999998,0.01656,1.38456,1.3752659999999999,1.442492,1.383371,1.234579,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.404612,6.422857,21.3,261.930021,0.149007,07:08:2019,8,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190803,10:39:38
2019-08-05 10:39:02,217,217.443773,,0.070479,0.085352,0.12158,0.19509500000000002,0.234699,0.292943,0.332456,2.4262919999999997,,0.000684,0.0006259999999999999,0.0008460000000000001,0.0016489999999999999,0.0019329999999999998,0.00484,0.004968,0.023837,1.488341,1.481168,1.5382280000000002,1.489794,1.373921,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.381227,6.406918,18.6,262.425512,0.15281199999999998,09:08:2019,8,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190805,10:39:02
2019-08-10 10:37:13,222,222.44251200000002,,0.047255,0.056383,0.07823,0.124426,0.14921099999999998,0.188365,0.21430100000000002,1.969153,,0.00059,0.000167,0.000512,0.000867,0.000805,0.000749,0.002198,0.031514,1.434884,1.511793,1.510006,1.4274879999999999,1.429274,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.344452,6.382009,21.6,263.66418500000003,0.162326,14:08:2019,8,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190810,10:37:13
2019-08-13 10:36:01,225,225.44167799999997,,0.038074000000000004,0.047373,0.06971000000000001,0.11766700000000001,0.143454,0.18396700000000002,0.212569,2.041193,,0.0015609999999999999,0.001236,0.001448,0.0015480000000000001,0.001373,0.000916,0.002062,0.026242,1.6334790000000001,1.6289799999999999,1.6904560000000002,1.639832,1.551137,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.314625,6.3619449999999995,21.4,264.40737,0.168034,17:08:2019,8,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190813,10:36:01
2019-08-15 10:35:08,227,227.44106499999998,,0.08311,0.103407,0.15326800000000002,0.248771,0.29794299999999996,0.36607199999999995,0.405142,2.096433,,0.001469,0.002239,0.004436,0.008443,0.010289,0.015086000000000002,0.017962,0.014062,1.555626,1.40703,1.558268,1.580349,1.216108,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.301232,6.352976,19.5,264.902813,0.17183900000000002,19:08:2019,8,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190815,10:35:08
2019-08-28 10:28:32,240,240.43648100000001,,0.09955800000000001,0.12889,0.200295,0.339072,0.414522,0.520659,,2.2224369999999998,,0.0008759999999999999,0.00042300000000000004,0.000546,0.001368,0.002419,0.002926,,0.03734,1.7134060000000002,1.562064,1.703012,1.740602,1.583368,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.202438,6.287571,20.6,268.817446,0.19223800000000002,01:09:2019,7,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,,0.9375,20190828,10:28:32
2019-08-30 10:27:18,242,242.435625,,0.201854,0.28468699999999997,0.48584799999999995,0.855353,,,,2.5945110000000002,,0.004586,0.006183,0.01035,0.022673,,,,0.050355000000000004,1.9766419999999998,,1.889359,1.9766419999999998,,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.212548,6.294204,22.7,269.41614500000003,0.195398,03:09:2019,5,,1.0204,0.8712,0.6741,0.4997,,,,0.9375,20190830,10:27:18
2019-09-02 10:28:53,245,245.436725,,0.162859,0.226104,0.384936,0.6938,0.8668239999999999,,,2.725266,,0.00040899999999999997,0.003361,0.007102,0.014863,0.027112,,,0.030572000000000002,1.9661,1.704218,1.901605,2.015663,,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,80.392687,5.7975,23.3,270.314907,0.20014200000000001,06:09:2019,6,,1.0204,0.8712,0.6741,0.4997,0.4385,,,0.9375,20190902,10:28:53
2019-09-14 10:24:37,257,257.433762,,0.27195,0.37485999999999997,0.630065,1.1195540000000002,,,,3.043261,,0.007668,0.007514,0.006734,0.0009939999999999999,,,,0.084146,1.9670189999999999,,1.9202400000000002,1.9670189999999999,,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,79.57306899999999,5.372651,25.1,273.90775299999996,0.21910500000000002,18:09:2019,5,,1.0204,0.8712,0.6741,0.4997,,,,0.9375,20190914,10:24:37
2019-09-17 10:16:07,260,260.427859,,0.17281300000000002,0.229559,0.368398,0.632283,0.774651,,,2.882734,,0.00259,0.0025629999999999997,0.0029170000000000003,0.0031,0.0009570000000000001,,,0.049760000000000006,1.781996,1.554376,1.741568,1.8222029999999998,,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.172383,6.267935,24.6,274.126917,0.21304,26:09:2019,6,,1.0204,0.8712,0.6741,0.4997,0.4385,,,0.9375,20190917,10:16:07
2019-09-19 10:28:38,262,262.43655099999995,,0.083233,0.10568499999999999,0.157095,0.26126,0.317605,0.39768200000000004,0.45495699999999994,3.366481,,0.000795,0.000489,0.00134,0.00323,0.004195,0.005732,0.006682,0.049919,1.617915,1.530381,1.647793,1.630158,1.416748,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,77.806296,4.6387529999999995,23.7,274.16794300000004,0.20728200000000002,26:09:2019,8,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20190919,10:28:38
2019-09-27 10:13:40,270,270.426157,0.045545999999999996,0.097633,0.133455,0.22002600000000003,0.386777,0.47488100000000005,0.598633,,3.743324,0.0008320000000000001,0.00095,0.001217,0.0026829999999999996,0.004294,0.006196,0.014168,,0.094778,1.8613529999999998,1.590834,1.805537,1.913456,1.60847,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,80.24074499999999,5.713805000000001,23.6,274.331127,0.184378,01:10:2019,8,1.6398,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,,0.9375,20190927,10:13:40
2019-10-04 10:19:25,277,277.43015,,0.060421,0.07775,0.117924,0.197496,0.23805,0.29648,0.336073,3.6063660000000004,,0.00085,0.000502,0.000962,0.002307,0.003343,0.003278,0.007508,0.032194,1.647272,1.480097,1.648936,1.678325,1.360657,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,77.83319499999999,4.648421,23.9,274.474179,0.1643,08:10:2019,8,,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20191004,10:19:25
2020-04-29 10:29:43,120,120.437303,0.056563999999999996,0.05921900000000001,0.062417999999999994,0.06790700000000001,0.086122,0.092682,0.11013900000000001,0.115574,3.9121580000000002,0.007532,0.004951,0.005308,0.005259000000000001,0.006357,0.00687,0.009795,0.010662999999999999,0.027774,0.603367,0.900809,0.7355189999999999,0.585064,0.881724,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,81.00437099999999,6.160341000000001,26.0,253.88169,0.097444,03:05:2020,9,1.6398,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20200429,10:29:43
2020-05-09 10:31:46,130,130.438727,0.020991,0.03528,0.04462,0.06411499999999999,0.1063,0.125089,0.156142,0.172076,4.0322,0.001183,0.001302,0.0017329999999999997,0.002639,0.004028,0.0051909999999999994,0.0071719999999999996,0.008515,0.027986,1.5322559999999998,1.4024459999999999,1.5775549999999998,1.5651899999999999,1.264617,lev15,635,Alta_Floresta,-9.871339,-56.104453,277.0,80.968653,6.137932,22.3,251.276277,0.098444,13:05:2020,9,1.6398,1.0204,0.8712,0.6741,0.4997,0.4385,0.3797,0.3398,0.9375,20200509,10:31:46
