times,Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_675,Triplet_Variability_500,Triplet_Variability_440,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,day,hour
2018-02-27 10:57:41,58,58.456725,,0.060439,0.066223,0.074823,0.094653,0.098253,0.11671,,4.419064,,0.001083,0.0014609999999999998,0.0019579999999999997,0.001693,0.001501,0.001827,,0.049724000000000004,0.612504,0.748042,0.660999,0.656027,1.197127,lev15,624,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,73.19226,3.422589,26.1,258.852574,0.11288599999999999,19:10:2018,7,,1.0197,0.8679,0.6722,0.502,0.4375,0.3789,,0.9354,20180227,10:57:41
2018-09-23 10:12:36,266,266.425417,0.039154,0.067038,0.081441,0.11551600000000001,0.182873,0.215765,0.261862,0.29633899999999996,3.3989269999999996,8.9e-05,0.00029,0.000136,0.000399,0.000492,0.000884,0.002259,0.00312,0.042532,1.446034,1.303081,1.46746,1.4675209999999999,1.2409139999999999,lev15,133,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,81.222646,6.300841999999999,24.2,274.700498,0.1818,05:06:2019,9,1.6366,1.0207,0.8694,0.6755,0.5006,0.4395,0.38,0.34,0.9404,20180923,10:12:36
2018-12-12 10:03:46,346,346.419282,0.014221000000000001,0.027808999999999997,0.033858,0.046814999999999996,0.075776,0.086102,0.10563900000000001,0.117487,4.056604,0.000239,0.000436,0.00018,0.00025,0.000336,0.001495,0.000323,0.00316,0.037411,1.409517,1.209307,1.4506459999999999,1.46401,1.220557,lev15,133,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,78.042999,4.725243,27.8,265.264266,0.119946,05:06:2019,9,1.6366,1.0207,0.8694,0.6755,0.5006,0.4395,0.38,0.34,0.9404,20181212,10:03:46
2019-02-07 10:37:47,38,38.442904999999996,0.009309999999999999,0.020171,0.0251,0.035127,0.061676,0.070293,0.091086,0.102672,4.485443,0.000332,0.000278,4.2e-05,0.000175,0.00046399999999999995,0.000392,0.000254,0.000675,0.049536000000000004,1.570746,1.4217309999999999,1.660049,1.636385,1.491274,lev15,133,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,76.608776,4.245799,27.8,260.39955499999996,0.11707000000000001,05:06:2019,9,1.6366,1.0207,0.8694,0.6755,0.5006,0.4395,0.38,0.34,0.9404,20190207,10:37:47
2019-06-06 10:59:07,157,157.45772,,,0.034765,0.046055,0.070406,0.080562,0.100222,0.11155899999999999,2.220573,,,0.000543,0.001032,0.000819,0.0007650000000000001,0.000472,0.0012029999999999999,0.034768,1.261509,1.257148,1.325766,1.292829,1.290792,lev15,624,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,79.225002,5.210331,18.3,250.830431,0.114449,10:06:2019,7,,,0.8679,0.6722,0.502,0.4375,0.3789,0.3392,0.9354,20190606,10:59:07
2019-09-03 10:29:27,246,246.43711800000003,0.07544,0.14843800000000001,0.197456,0.318081,0.536563,0.65814,,,3.0791939999999998,0.000258,0.000206,0.000505,0.0008179999999999999,0.001047,0.003,,,0.075268,1.7694439999999998,1.485087,1.7083130000000002,1.8251259999999998,,lev15,624,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,81.085411,6.2117830000000005,21.7,270.992502,0.179707,07:09:2019,7,1.6426,1.0197,0.8679,0.6722,0.502,0.4375,,,0.9354,20190903,10:29:27
2019-09-10 10:23:44,253,253.433148,0.08591499999999999,0.198451,0.27424,0.464366,0.8283520000000001,,,,1.8981759999999999,0.000468,0.0017010000000000003,0.001801,0.00355,0.007759,,,,0.049936,2.018278,,1.982373,2.018278,,lev15,624,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,81.11529200000001,6.230963,20.0,273.099416,0.18896,14:09:2019,6,1.6426,1.0197,0.8679,0.6722,0.502,,,,0.9354,20190910,10:23:44
2019-09-19 10:16:27,262,262.42809,0.11303599999999998,0.251438,0.345698,0.575624,0.99425,,,,3.22497,5.1e-05,0.000425,0.00066,0.000262,0.007634,,,,0.068686,1.928263,,1.8719729999999999,1.928263,,lev15,624,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,81.114704,6.230585,28.4,274.593401,0.188063,26:09:2019,6,1.6426,1.0197,0.8679,0.6722,0.502,,,,0.9354,20190919,10:16:27
2019-10-21 10:00:07,294,294.416748,0.045792,0.062707,0.074906,0.106707,0.17319,0.208406,0.26121500000000003,0.30458,3.4603089999999996,0.0019320000000000001,0.001808,0.001415,0.0013039999999999998,0.001813,0.002292,0.004804999999999999,0.004778,0.052391999999999994,1.518066,1.461592,1.574292,1.533963,1.494888,lev15,624,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,79.64253199999999,5.4062529999999995,27.3,274.419124,0.144274,24:10:2019,9,1.6426,1.0197,0.8679,0.6722,0.502,0.4375,0.3789,0.3392,0.9354,20191021,10:00:07
2019-10-28 10:00:47,301,301.417211,0.031195,0.049444,0.06179,0.091804,0.15291,0.18295799999999998,0.229541,0.267007,3.755778,0.000359,0.000296,0.000516,0.000684,0.000291,0.000156,0.000629,0.00053,0.064338,1.612515,1.444998,1.6278219999999999,1.657246,1.489886,lev15,624,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,78.699022,4.982741000000001,28.5,273.48154300000004,0.140209,01:11:2019,9,1.6426,1.0197,0.8679,0.6722,0.502,0.4375,0.3789,0.3392,0.9354,20191028,10:00:47
2020-04-21 10:33:01,112,112.439595,0.032434,0.040697000000000004,0.045012,0.056322000000000004,0.08380499999999999,0.093902,0.116627,0.13373800000000002,3.480007,0.002704,0.002537,0.002246,0.0022,0.001755,0.002018,0.004026,0.0050490000000000005,0.087556,1.1154309999999998,1.177265,1.216912,1.140658,1.39534,lev15,624,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,81.427299,6.438394000000001,23.1,252.74480699999998,0.109859,25:04:2020,9,1.6426,1.0197,0.8679,0.6722,0.502,0.4375,0.3789,0.3392,0.9354,20200421,10:33:01
2020-04-30 10:35:36,121,121.44138899999999,0.022808000000000002,0.034996,0.040163,0.050730000000000004,0.074485,0.08253200000000001,0.100551,0.112238,2.735639,0.000155,0.000521,0.000604,0.000392,0.001382,0.001431,0.0034549999999999997,0.005161,0.07017999999999999,1.092251,1.068966,1.161621,1.132591,1.216129,lev15,624,CUIABA-MIRANDA,-15.73091,-56.070859999999996,210.0,81.4156,6.430373,20.7,251.670765,0.11105899999999999,04:05:2020,9,1.6426,1.0197,0.8679,0.6722,0.502,0.4375,0.3789,0.3392,0.9354,20200430,10:35:36
