times,Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_675,Triplet_Variability_500,Triplet_Variability_440,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,day,hour
2018-12-03 10:00:25,337,337.416956,0.010159,0.019669,0.023946000000000002,0.031582,0.054615,0.066108,0.086069,0.093454,2.2097330000000004,0.00303,0.002151,0.0033130000000000004,0.003053,0.003589,0.0033399999999999997,0.0044659999999999995,0.004516,0.034921,1.537333,1.6375959999999998,1.74815,1.504345,1.366578,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,66.57064,2.502452,24.2,273.20409900000004,0.157703,08:12:2018,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20181203,10:00:25
2018-12-13 10:09:51,347,347.423507,0.02477,0.043885,0.053301,0.076453,0.133784,0.166624,0.21793800000000002,0.251216,2.5311779999999997,0.000722,0.000323,0.000817,0.001157,0.002523,0.001789,0.002614,0.003022,0.024965,1.7009599999999998,1.7539310000000001,1.832871,1.6737919999999997,1.60161,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,65.170796,2.37102,24.9,270.16997200000003,0.155368,17:12:2018,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20181213,10:09:51
2019-01-07 10:07:39,7,7.421978999999999,0.111863,0.114501,0.11944300000000001,0.129898,0.159832,0.175219,0.200987,0.21384899999999998,2.677509,0.003618,0.0034909999999999997,0.004249,0.007328,0.014436000000000001,0.010342,0.020432,0.023866,0.107332,0.575982,0.825758,0.699588,0.53291,0.780176,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,68.528234,2.715406,25.5,266.533627,0.142156,12:01:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190107,10:07:39
2019-01-12 10:17:08,12,12.428564999999999,0.037031,0.049226,0.055541999999999994,0.070466,0.11004100000000001,0.129683,0.164606,0.183033,2.714958,0.01057,0.010473999999999999,0.008453,0.009457,0.008902,0.009505,0.009434999999999999,0.010443000000000001,0.041455,1.277708,1.450856,1.439581,1.246607,1.349826,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,67.080185,2.554344,24.8,265.858515,0.13940999999999998,17:01:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190112,10:17:08
2019-01-17 10:39:13,17,17.4439,0.012052,0.019974000000000002,0.022355,0.02695,0.046,0.053867,0.070762,0.073436,2.93344,0.000973,0.000699,0.000772,0.0006519999999999999,0.000872,0.001186,0.000188,0.002306,0.019396,1.3586989999999999,1.555244,1.651516,1.322331,1.239147,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,62.780005,2.1784529999999998,26.1,265.281705,0.138153,22:01:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190117,10:39:13
2019-01-22 10:08:25,22,22.422512,0.021721,0.036254,0.044035000000000005,0.062961,0.11089500000000001,0.137,0.181284,0.20136400000000002,3.2912559999999997,0.0005059999999999999,0.000715,0.000589,0.000669,0.000414,0.0007650000000000001,0.001076,0.0017239999999999998,0.029345999999999997,1.699168,1.768488,1.8336700000000001,1.6802810000000001,1.514564,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,70.332353,2.949411,24.3,264.813023,0.138464,26:01:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190122,10:08:25
2019-03-28 10:02:30,87,87.418403,0.033671,0.065134,0.083616,0.128274,0.22058200000000003,0.270334,0.339061,0.378388,2.667831,0.000669,0.0021920000000000004,0.002987,0.005522,0.008995999999999999,0.010766,0.012506999999999999,0.013715,0.008156,1.7418,1.543187,1.75787,1.759366,1.314584,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,78.282872,4.8162519999999995,17.6,257.36458999999996,0.139104,01:04:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190328,10:02:30
2019-04-02 10:04:19,92,92.419664,0.024707,0.049608,0.064592,0.099347,0.17085,0.208263,0.261504,0.288265,2.29279,0.00033,0.000502,0.000828,0.001334,0.00242,0.002549,0.0036590000000000004,0.00402,0.031201999999999997,1.7394319999999999,1.528632,1.747702,1.76405,1.274616,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,78.31129200000001,4.827268,17.9,256.79916000000003,0.137652,07:04:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190402,10:04:19
2019-04-12 10:33:21,102,102.439826,0.01466,0.025105000000000002,0.030601,0.041995,0.070634,0.085346,0.11181700000000001,0.117403,2.4660889999999998,0.000849,0.000394,0.00025299999999999997,0.001052,0.000589,0.00011599999999999999,0.000683,0.000712,0.019265,1.539477,1.6545729999999998,1.674726,1.522519,1.2705959999999998,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,72.804469,3.34933,18.5,255.666307,0.134743,17:04:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190412,10:33:21
2019-04-22 10:00:54,112,112.41729199999999,0.012605,0.023831,0.028742,0.041024,0.071434,0.087838,0.11480599999999999,0.126606,1.878723,0.000308,0.000399,0.000292,0.000259,0.00045099999999999996,0.000509,0.0006320000000000001,0.0019379999999999998,0.020982,1.671661,1.706721,1.795816,1.6559650000000001,1.438503,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,80.961062,6.13319,15.5,255.00321,0.134,27:04:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190422,10:00:54
